id,weighting,tenure_type,region
20220028113,1746.3170291385122,owner occupied,East
20220028116,2340.4640342003718,owner occupied,South East
20220028118,2480.5199896262297,housing association,South East
20220028119,1892.8608754188974,private rented,West Midlands
20220028123,2247.585865838194,housing association,North West
20220028124,2216.6881721411637,housing association,North West
20220028132,1575.020117361489,owner occupied,West Midlands
20220028135,1669.508682350882,owner occupied,South East
20220028143,305.7280492229661,owner occupied,West Midlands
20220028144,3838.1659314331673,local authority,South West
20220028145,991.3030097681977,local authority,South East
20220028152,2159.92694319213,owner occupied,South East
20220028162,3430.1197253923506,owner occupied,London
20220028163,2013.9062348071404,housing association,North West
20220028164,2234.051054036879,housing association,London
20220028165,1013.3485110811188,housing association,South East
20220028166,1938.5850131607308,local authority,West Midlands
20220028167,4021.7579166783144,owner occupied,South West
20220028174,661.6895944533518,housing association,East
20220028175,2125.6535011369847,owner occupied,North West
20220028178,7027.8662731961285,owner occupied,West Midlands
20220028179,1532.0363876090792,private rented,North West
20220028186,600.2182611712786,local authority,Yorkshire and the Humber
20220028189,2206.5573535096946,owner occupied,South West
20220028192,1753.2609161316127,owner occupied,Yorkshire and the Humber
20220028193,1214.3708984446264,housing association,South West
20220028198,2564.7763101128703,owner occupied,North West
20220028202,10592.868544977777,owner occupied,West Midlands
20220028203,2341.5774302701084,owner occupied,East Midlands
20220028204,1936.0835896946598,owner occupied,North West
20220028206,5749.093417952962,owner occupied,East Midlands
20220028208,2900.315537557716,owner occupied,South East
20220028209,2225.4248562498897,owner occupied,Yorkshire and the Humber
20220028214,2779.2045147675867,owner occupied,South East
20220028215,2413.37522310104,owner occupied,South East
20220028217,1892.9642366619878,housing association,South West
20220028218,1028.1105192662694,local authority,Yorkshire and the Humber
20220028219,1940.381619225086,owner occupied,East
20220028230,737.7320424576784,private rented,East Midlands
20220028234,6213.194078792694,owner occupied,South East
20220028238,1478.9642885214748,owner occupied,North West
20220028242,522.9741384278163,housing association,Yorkshire and the Humber
20220028248,2875.9800528746346,owner occupied,London
20220028249,1760.248529329402,owner occupied,South East
20220028256,4522.278763537089,owner occupied,North West
20220028259,627.1256605827346,private rented,South East
20220028263,2711.051959392751,owner occupied,East
20220028266,1772.3830447105322,owner occupied,South East
20220028270,576.0134951449061,owner occupied,North West
20220028272,4126.790078551738,owner occupied,West Midlands
20220028283,7847.004002432006,owner occupied,London
20220028284,3239.851681613925,owner occupied,North West
20220028288,834.6754815003222,owner occupied,East
20220028289,5786.945124821688,owner occupied,North West
20220028296,2334.961721080286,owner occupied,East Midlands
20220028297,375.09841371890593,private rented,East
20220028298,2765.264930333436,owner occupied,East Midlands
20220028301,356.27504930409964,owner occupied,East
20220028303,3015.621876540801,private rented,North West
20220028308,1082.8564312406331,local authority,North West
20220028313,2553.077595092089,owner occupied,East Midlands
20220028316,715.8318753503537,private rented,East
20220028318,639.179339731091,private rented,East
20220028319,1895.698614280311,owner occupied,South West
20220028324,623.6273172311325,private rented,Yorkshire and the Humber
20220028326,5445.225794970511,housing association,North East
20220028329,2731.9744477757504,owner occupied,North West
20220028332,1150.8666156012641,owner occupied,London
20220028335,773.1477067879707,housing association,South East
20220028337,2273.0943943706116,owner occupied,London
20220028340,971.3672906820731,private rented,North East
20220028343,1294.494817986276,owner occupied,South West
20220028346,558.6359440730597,housing association,South East
20220028347,4082.786855671195,housing association,Yorkshire and the Humber
20220028349,1047.3598811929594,local authority,West Midlands
20220028354,1487.0497666381254,housing association,North West
20220028361,5353.299695799647,owner occupied,South East
20220028362,2167.0672996933667,owner occupied,Yorkshire and the Humber
20220028365,2492.249294715451,owner occupied,North West
20220028366,1306.3983146879582,housing association,North West
20220028369,654.5790117258296,housing association,East
20220028372,1998.3929779630978,owner occupied,North West
20220028373,1439.702154569132,local authority,London
20220028374,3394.4165833063093,owner occupied,South East
20220028378,2306.4211925903546,owner occupied,South West
20220028381,1179.6330651176722,private rented,West Midlands
20220028387,1621.237450418627,owner occupied,South East
20220028394,2782.8188504858826,private rented,Yorkshire and the Humber
20220028395,931.2618828897824,housing association,North West
20220028400,3475.30071778571,owner occupied,South East
20220028401,2168.510311952684,owner occupied,London
20220028402,5240.322689109506,owner occupied,East Midlands
20220028404,804.0985878998711,private rented,East
20220028405,3465.4487886755037,housing association,London
20220028409,3150.8222897814667,owner occupied,West Midlands
20220028411,2456.7753851137295,owner occupied,South East
20220028415,3295.946884771626,private rented,South East
20220028419,1919.3805458453949,owner occupied,London
20220028425,2460.8792953734837,owner occupied,South East
20220028427,1637.5478541708803,private rented,North West
20220028431,853.4600781578783,private rented,East
20220028433,1336.4289883428376,owner occupied,East
20220028436,937.8722277818987,owner occupied,South East
20220028441,3517.005212078243,owner occupied,London
20220028442,4922.551423478757,private rented,Yorkshire and the Humber
20220028443,2857.5999197493493,owner occupied,North West
20220028448,3710.9621101326156,housing association,London
20220028449,1625.5982711776878,private rented,East Midlands
20220028453,1790.912774413575,private rented,South East
20220028460,3631.260076350249,owner occupied,South West
20220028463,2531.24699605707,owner occupied,North West
20220028474,1600.9047966953844,local authority,North East
20220028479,1677.7830761412924,owner occupied,North West
20220028481,1275.4838672681647,owner occupied,South West
20220028483,1640.6911479394937,private rented,West Midlands
20220028486,617.487660340673,local authority,East
20220028488,3787.412153905386,housing association,South West
20220028489,7716.916628876592,owner occupied,South East
20220028492,1169.840824259984,housing association,South East
20220028504,3008.38738672674,housing association,North West
20220028506,6819.659491885217,private rented,West Midlands
20220028509,1319.4560700639242,private rented,East
20220028510,1274.5037485029782,housing association,North West
20220028512,569.9665677877348,private rented,East Midlands
20220028521,1755.651181328131,owner occupied,Yorkshire and the Humber
20220028526,1045.1253316436823,local authority,North West
20220028529,2256.6824912763404,owner occupied,East
20220028537,15157.60539107181,owner occupied,London
20220028539,485.6805769826285,owner occupied,East Midlands
20220028544,4931.36401877243,housing association,West Midlands
20220028549,572.5443078740082,private rented,South West
20220028552,906.4314253111843,local authority,South East
20220028557,2110.47053647996,housing association,London
20220028558,322.88486525006437,owner occupied,East
20220028562,6504.594290863119,housing association,North West
20220028564,1561.2805746823656,owner occupied,South East
20220028565,7233.396155586024,owner occupied,South West
20220028567,2928.122594356739,housing association,South East
20220028568,3489.493654855915,owner occupied,East
20220028569,330.83025076646015,owner occupied,South West
20220028570,413.1133882007147,owner occupied,South West
20220028572,3758.8698623481177,owner occupied,South East
20220028583,864.2622415717798,local authority,South East
20220028588,4108.188530262218,owner occupied,East
20220028590,817.9026499580447,private rented,North West
20220028591,7775.733179533009,owner occupied,East Midlands
20220028594,479.36635260406064,local authority,South West
20220028596,540.162077486744,owner occupied,Yorkshire and the Humber
20220028599,1641.7767819715173,owner occupied,South West
20220028600,1875.563780331501,owner occupied,East Midlands
20220028602,6030.075458685,private rented,Yorkshire and the Humber
20220028606,2551.417692935304,owner occupied,East Midlands
20220028610,4261.284507252545,owner occupied,Yorkshire and the Humber
20220028611,4079.799140703011,owner occupied,South East
20220028615,3022.543246286454,owner occupied,North West
20220028616,2490.3125296429344,owner occupied,Yorkshire and the Humber
20220028617,1509.668716287819,housing association,East Midlands
20220028618,3183.774865539767,owner occupied,East
20220028623,3978.4940124943564,owner occupied,North West
20220028626,1165.394315574816,owner occupied,London
20220028628,2065.0866798124766,private rented,North West
20220028638,2262.8893990144693,owner occupied,South West
20220028645,2110.8406617687256,owner occupied,North West
